"solarSystemID";"solarSystemName";"class";"effect";"static1";"static2"
"31001899";"J223018";"5";"Pulsar";"D364";
"31001900";"J135449";"5";"Black Hole";"D364";
"31001901";"J133537";"5";"Black Hole";"D364";
"31001902";"J155714";"5";"Pulsar";"D364";
"31001903";"J112325";"5";"Cataclysmic Variable";"D364";
"31001904";"J150606";"5";"Wolf-Rayet Star";"D364";
"31001893";"J133119";"5";"Magnetar";"Y790";
"31001892";"J100702";"5";"Black Hole";"Y790";
"31001881";"J135100";"5";;"H296";
"31001882";"J122515";"5";"Wolf-Rayet Star";"H296";
"31001883";"J172943";"5";;"H296";
"31001884";"J205738";"5";;"H296";
"31001885";"J134242";"5";;"H296";
"31001886";"J103251";"5";"Magnetar";"H296";
"31001887";"J111220";"5";;"H296";
"31001888";"J170540";"5";"Wolf-Rayet Star";"H296";
"31001889";"J102446";"5";"Black Hole";"Y790";
"31001890";"J141137";"5";;"Y790";
"31001891";"J164147";"5";;"Y790";
"31001905";"J110550";"5";;"D364";
"31001906";"J205659";"5";"Red Giant";"D364";
"31001907";"J100120";"5";;"D364";
"31001921";"J152739";"5";;"D364";
"31001922";"J140717";"5";;"D364";
"31001923";"J205205";"5";;"D364";
"31001924";"J130026";"5";"Pulsar";"D364";
"31001925";"J151035";"5";;"D364";
"31001926";"J112603";"5";"Black Hole";"D364";
"31001927";"J151811";"5";"Black Hole";"D364";
"31001928";"J105441";"5";;"D364";
"31001929";"J124949";"5";"Black Hole";"D364";
"31001930";"J130711";"5";"Black Hole";"D364";
"31001931";"J131948";"5";;"D364";
"31001920";"J103727";"5";;"D364";
"31001919";"J133440";"5";;"H296";
"31001908";"J151057";"5";;"D364";
"31001909";"J213245";"5";"Wolf-Rayet Star";"D364";
"31001910";"J121230";"5";;"D364";
"31001911";"J145203";"5";"Wolf-Rayet Star";"D364";
"31001912";"J111106";"5";"Cataclysmic Variable";"D364";
"31001913";"J222834";"5";;"D364";
"31001914";"J232336";"5";;"H296";
"31001915";"J161032";"5";;"H296";
"31001916";"J154733";"5";;"H296";
"31001917";"J153144";"5";;"H296";
"31001918";"J122721";"5";"Magnetar";"H296";
"31001932";"J132814";"5";"Wolf-Rayet Star";"D364";
"31002449";"J122818";"6";"Pulsar";"V911";
"31002458";"J151817";"6";"Wolf-Rayet Star";"V911";
"31002450";"J211353";"6";"Wolf-Rayet Star";"V911";
"31002451";"J104136";"6";;"V911";
"31002455";"J232246";"6";;"V911";
"31002452";"J172842";"6";"Cataclysmic Variable";"V911";
"31002457";"J133241";"6";"Cataclysmic Variable";"V911";
"31002453";"J122452";"6";"Pulsar";"V911";
"31002456";"J101748";"6";;"V911";
"31002454";"J140200";"6";"Magnetar";"V911";
"31002448";"J144902";"6";;"V911";
"31002447";"J104037";"6";;"V911";
"31002440";"J135220";"6";"Cataclysmic Variable";"V911";
"31002437";"J105023";"6";"Wolf-Rayet Star";"V911";
"31002441";"J114430";"6";"Magnetar";"V911";
"31002442";"J103504";"6";;"V911";
"31002443";"J123940";"6";;"V911";
"31002439";"J163225";"6";"Pulsar";"V911";
"31002445";"J112417";"6";;"V911";
"31002444";"J104857";"6";"Magnetar";"V911";
"31002446";"J205141";"6";"Magnetar";"V911";
"31002438";"J101652";"6";"Red Giant";"V911";
"31002459";"J124201";"6";;"V911";
"31002474";"J153217";"6";;"V911";
"31002478";"J151838";"6";;"V911";
"31002492";"J102834";"6";"Magnetar";"V911";
"31002484";"J230559";"6";"Red Giant";"V911";
"31002487";"J105934";"6";"Magnetar";"W237";
"31002489";"J140555";"6";;"W237";
"31002495";"J222604";"6";"Red Giant";"V911";
"31002498";"J145523";"6";;"V911";
"31002502";"J125122";"6";"Cataclysmic Variable";"V911";
"31002470";"J111447";"6";;"V911";
"31002469";"J161215";"6";;"V911";
"31002460";"J125111";"6";"Pulsar";"V911";
"31002461";"J101755";"6";"Black Hole";"V911";
"31002462";"J101708";"6";;"V911";
"31002463";"J135031";"6";"Magnetar";"V911";
"31002464";"J152117";"6";;"V911";
"31002465";"J164701";"6";"Wolf-Rayet Star";"V911";
"31002466";"J132106";"6";"Pulsar";"V911";
"31002467";"J141319";"6";"Red Giant";"V911";
"31002468";"J170845";"6";;"V911";
"31002368";"J155838";"6";;"G024";
"31002436";"J105801";"6";"Pulsar";"V911";
"31002367";"J104859";"6";"Pulsar";"G024";
"31002386";"J114003";"6";"Magnetar";"V911";
"31002387";"J143751";"6";;"V911";
"31002388";"J215930";"6";"Red Giant";"V911";
"31002389";"J120512";"6";"Cataclysmic Variable";"L477";
"31002390";"J145939";"6";;"L477";
"31002391";"J135623";"6";"Cataclysmic Variable";"L477";
"31002392";"J111918";"6";"Red Giant";"L477";
"31002393";"J162614";"6";"Pulsar";"L477";
"31002394";"J104921";"6";;"L477";
"31002395";"J230049";"6";"Cataclysmic Variable";"L477";
"31002396";"J115935";"6";;"L477";
"31002397";"J151920";"6";"Cataclysmic Variable";"Q317";
"31002398";"J160855";"6";;"Q317";
"31002399";"J155311";"6";;"Q317";
"31002400";"J101553";"6";"Pulsar";"Q317";
"31002385";"J152550";"6";;"V911";
"31002384";"J144420";"6";;"V911";
"31002369";"J164745";"6";"Cataclysmic Variable";"G024";
"31002370";"J135504";"6";"Red Giant";"G024";
"31002371";"J115923";"6";;"G024";
"31002372";"J151325";"6";"Pulsar";"G024";
"31002373";"J105705";"6";"Cataclysmic Variable";"G024";
"31002374";"J141434";"6";;"W237";
"31002375";"J115844";"6";;"W237";
"31002376";"J133906";"6";;"W237";
"31002377";"J115855";"6";;"W237";
"31002378";"J150020";"6";"Magnetar";"W237";
"31002379";"J142528";"6";;"W237";
"31002380";"J130900";"6";;"V911";
"31002381";"J222045";"6";"Pulsar";"V911";
"31002382";"J111450";"6";"Cataclysmic Variable";"V911";
"31002383";"J103800";"6";"Red Giant";"V911";
"31002401";"J110421";"6";"Wolf-Rayet Star";"Q317";
"31002435";"J112829";"6";;"V911";
"31002420";"J171404";"6";"Red Giant";"L477";
"31002421";"J104632";"6";;"L477";
"31002422";"J103400";"6";"Red Giant";"L477";
"31002423";"J154021";"6";"Magnetar";"L477";
"31002424";"J122249";"6";"Red Giant";"L477";
"31002425";"J213753";"6";"Red Giant";"L477";
"31002426";"J155650";"6";;"Z457";
"31002427";"J152722";"6";;"Z457";
"31002428";"J100501";"6";;"Z457";
"31002429";"J140918";"6";"Wolf-Rayet Star";"Z457";
"31002430";"J103414";"6";"Red Giant";"Z457";
"31002431";"J223432";"6";;"Z457";
"31002432";"J100409";"6";;"Z457";
"31002433";"J141502";"6";;"Z457";
"31002434";"J115008";"6";"Red Giant";"Z457";
"31002419";"J120103";"6";"Red Giant";"L477";
"31002418";"J131916";"6";;"L477";
"31002402";"J155207";"6";;"Q317";
"31002403";"J143200";"6";"Red Giant";"Z457";
"31002404";"J110834";"6";;"Z457";
"31002405";"J142247";"6";"Cataclysmic Variable";"Z457";
"31002406";"J112028";"6";"Black Hole";"Z457";
"31002407";"J111520";"6";"Black Hole";"Z457";
"31002408";"J161335";"6";;"Z457";
"31002409";"J170118";"6";;"Z457";
"31002410";"J160722";"6";"Red Giant";"Z457";
"31002417";"J110810";"6";"Black Hole";"L477";
"31002416";"J145510";"6";;"W237";
"31002415";"J165641";"6";"Black Hole";"W237";
"31002414";"J144436";"6";;"W237";
"31002413";"J154829";"6";"Cataclysmic Variable";"W237";
"31002412";"J212612";"6";;"W237";
"31002411";"J124504";"6";"Red Giant";"W237";
"31000005";"Thera";"30";;;
"31002514";"J002216";"31";;;
"31002513";"J004317";"31";;;
"31002512";"J004791";"31";;;
"31002511";"J002757";"31";;;
"31002510";"J012157";"31";;;
"31002509";"J010569";"31";"Red Giant";;
"31002508";"J005926";"31";"Pulsar";;
"31002507";"J012402";"31";"Magnetar";;
"31002506";"J005834";"31";"Cataclysmic Variable";;
"31002505";"J015092";"31";"Black Hole";;
"31002521";"J012735";"32";;;
"31002522";"J012635";"32";;;
"31002523";"J010000";"32";;;
"31002524";"J001890";"32";;;
"31002520";"J013123";"32";;;
"31002519";"J011321";"32";"Red Giant";;
"31002518";"J001057";"32";"Pulsar";;
"31002517";"J013070";"32";"Magnetar";;
"31002516";"J005900";"32";"Cataclysmic Variable";;
"31002515";"J005482";"32";"Black Hole";;
"31002525";"J002964";"32";;;
"31002526";"J004686";"32";;;
"31002537";"J004283";"33";;;
"31002536";"J011339";"33";;;
"31002535";"J001398";"33";;;
"31002534";"J005923";"33";;;
"31002533";"J012794";"33";;;
"31002532";"J003789";"33";;;
"31002531";"J014348";"33";"Red Giant";;
"31002530";"J001670";"33";"Pulsar";;
"31002529";"J002838";"33";"Magnetar";;
"31002528";"J001348";"33";"Cataclysmic Variable";;
"31002527";"J011563";"33";"Black Hole";;
"31002548";"J001769";"34";"Wolf-Rayet Star";;
"31002549";"J004150";"34";"Wolf-Rayet Star";;
"31002550";"J005872";"34";;;
"31002551";"J011376";"34";;;
"31002552";"J005299";"34";;;
"31002553";"J011355";"34";;;
"31002554";"J011195";"34";;;
"31002555";"J005280";"34";;;
"31002547";"J005969";"34";"Red Giant";;
"31002546";"J005259";"34";"Red Giant";;
"31002538";"J002625";"34";"Black Hole";;
"31002539";"J004470";"34";"Black Hole";;
"31002540";"J011824";"34";"Cataclysmic Variable";;
"31002541";"J010247";"34";"Cataclysmic Variable";;
"31002542";"J002423";"34";"Magnetar";;
"31002543";"J001302";"34";"Magnetar";;
"31002544";"J010556";"34";"Pulsar";;
"31002545";"J011778";"34";"Pulsar";;
"31002567";"J005223";"35";"Wolf-Rayet Star";"E175";"U210"
"31002568";"J005663";"35";;"Y790";"U210"
"31002569";"J003793";"35";;;
"31002570";"J004128";"35";;"H296";"U210"
"31002571";"J005070";"35";;"V753";"K346"
"31002572";"J001025";"35";;;
"31002573";"J005724";"35";;"H296";"K346"
"31002574";"J004921";"35";;"H296";"K346"
"31002566";"J012773";"35";"Wolf-Rayet Star";;
"31002565";"J012578";"35";"Red Giant";"H296";"U210"
"31002564";"J001820";"35";"Red Giant";"H296";"U210"
"31002556";"J010811";"35";"Black Hole";;
"31002557";"J001694";"35";"Black Hole";"H296";"K346"
"31002558";"J003941";"35";"Cataclysmic Variable";"H296";"K346"
"31002559";"J011790";"35";"Cataclysmic Variable";;
"31002560";"J013146";"35";"Magnetar";"H296";"K346"
"31002561";"J004998";"35";"Magnetar";;
"31002562";"J003382";"35";"Pulsar";;
"31002563";"J003546";"35";"Pulsar";"M267";"U210"
"31002579";"J010951";"36";;;
"31002578";"J015227";"36";;;
"31002577";"J012475";"36";;;
"31002576";"J010366";"36";;;
"31002575";"J012686";"36";;;
"31002583";"J000551";"41";"Wolf-Rayet Star";;
"31002582";"J000621";"41";"Wolf-Rayet Star";;
"31002581";"J000487";"41";"Wolf-Rayet Star";;
"31002580";"J000895";"41";"Wolf-Rayet Star";;
"31002594";"J000595";"42";"Wolf-Rayet Star";;
"31002593";"J000304";"42";"Wolf-Rayet Star";;
"31002592";"J000965";"42";"Wolf-Rayet Star";;
"31002591";"J000522";"42";"Wolf-Rayet Star";;
"31002590";"J000461";"42";"Wolf-Rayet Star";;
"31002589";"J000353";"42";"Wolf-Rayet Star";;
"31002588";"J000528";"42";"Wolf-Rayet Star";;
"31002587";"J000186";"42";"Wolf-Rayet Star";;
"31002586";"J000327";"42";"Wolf-Rayet Star";;
"31002585";"J000452";"42";"Wolf-Rayet Star";;
"31002584";"J000630";"42";"Wolf-Rayet Star";;
"31002603";"J000427";"43";"Wolf-Rayet Star";;
"31002602";"J000687";"43";"Wolf-Rayet Star";;
"31002601";"J000313";"43";"Wolf-Rayet Star";;
"31002600";"J000652";"43";"Wolf-Rayet Star";;
"31002599";"J000214";"43";"Wolf-Rayet Star";;
"31002598";"J000726";"43";"Wolf-Rayet Star";;
"31002597";"J000719";"43";"Wolf-Rayet Star";;
"31002596";"J000844";"43";"Wolf-Rayet Star";;
"31002595";"J000685";"43";"Wolf-Rayet Star";;
"31002604";"J000102";"43";"Wolf-Rayet Star";;
